"emp_no","birth_date","first_name","last_name","gender","hire_date"
493352,"1955-11-12","Thodoros","Sigstam","F","1986-01-10"
493519,"1955-03-15","Sadegh","Papsdorf","F","1986-01-17"
493542,"1963-09-15","Shigeaki","Wixon","F","1986-01-17"
493422,"1961-10-05","Leon","Ellozy","M","1986-01-12"
493878,"1960-12-16","Foong","Bala","F","1986-01-03"
494300,"1952-02-06","Zeljko","Oberman","F","1986-01-08"
493744,"1965-01-14","Leni","Kropatsch","M","1986-01-31"
494129,"1958-07-14","Tsutomu","Leivant","F","1986-01-19"
494138,"1957-11-29","Fun","Cesareni","F","1986-01-25"
494575,"1955-09-21","Kamran","Bresenham","M","1986-01-24"
494762,"1961-10-17","Sanjai","Olano","F","1986-01-21"
494771,"1961-07-05","Charmane","Schurmann","M","1986-01-20"
494610,"1952-05-21","Arie","Mandelberg","F","1986-01-11"
494613,"1958-02-12","Stevo","Melski","M","1986-01-23"
494818,"1962-03-20","Genki","Terekhov","M","1986-01-29"
495171,"1957-01-09","Chikako","Conry","F","1986-01-15"
494881,"1953-02-11","Zhongwei","Peres","M","1986-01-29"
494946,"1960-11-12","Arvind","Leonhardt","M","1986-01-09"
495415,"1952-04-22","Tadanori","Lammel","M","1986-01-08"
495691,"1959-10-13","Parto","Barbanera","F","1986-01-09"
495702,"1957-10-28","Ziva","Setia","M","1986-01-12"
495707,"1960-04-17","Wojceich","Zhiwei","M","1986-01-19"
496085,"1961-09-09","Yongqiao","Reinhard","F","1986-01-01"
495602,"1952-07-06","Kazuhiro","Chappelet","M","1986-01-16"
495793,"1960-08-22","Mart","Domenig","M","1986-01-22"
495825,"1964-06-25","Xiaoheng","Skogmar","F","1986-01-17"
496179,"1961-11-21","Nidapan","Bala","M","1986-01-10"
496433,"1956-11-22","Rosalyn","Suomi","F","1986-01-10"
496641,"1955-02-13","Rayond","Meriste","M","1986-01-26"
496473,"1959-03-25","Gian","Oberman","M","1986-01-26"
496529,"1958-04-20","Chuanti","Wissmann","F","1986-01-27"
496652,"1959-01-17","Tesuro","Sankaranarayanan","M","1986-01-18"
496878,"1952-03-02","Dante","Frezza","F","1986-01-17"
496729,"1954-10-09","Zhonghua","Sigstam","M","1986-01-07"
496753,"1962-11-16","Soenke","Syrzycki","F","1986-01-03"
497196,"1952-04-28","Siamak","Kroon","M","1986-01-15"
496808,"1960-09-19","Yunming","Hoppenstand","M","1986-01-23"
497001,"1954-05-31","Radhika","Kaiser","M","1986-01-10"
497562,"1961-01-27","Trygve","Peral","F","1986-01-04"
497077,"1957-09-19","Annemarie","Lunt","F","1986-01-08"
497522,"1959-09-05","Basim","Koshino","M","1986-01-27"
497851,"1959-09-10","Suvo","Lalonde","F","1986-01-20"
497774,"1957-10-26","Lubomir","Bridgland","M","1986-01-15"
497875,"1964-10-22","Armond","Murrill","M","1986-01-20"
498072,"1957-03-17","Marsha","Weiland","M","1986-01-12"
498153,"1961-09-09","Jouni","Aloisi","M","1986-01-12"
498761,"1958-10-09","Chaoyi","Kaiserswerth","M","1986-01-01"
498265,"1954-03-29","Kirk","Ranai","M","1986-01-28"
498613,"1953-01-16","Adas","Hofmeyr","M","1986-01-02"
498870,"1961-06-26","Kazuhiko","Glowinski","F","1986-01-25"
498889,"1962-03-19","Arch","Parveen","F","1986-01-22"
498903,"1960-02-16","Aria","Pluym","F","1986-01-02"
498947,"1959-04-28","Tomoyuki","Huhdanpaa","F","1986-01-30"
498952,"1961-02-12","Mang","Plesums","M","1986-01-25"
498763,"1953-07-17","Radhakrishnan","Akazan","F","1986-01-17"
499492,"1962-05-27","Mani","Talmor","F","1986-01-12"
499089,"1964-12-07","Mona","Riesenhuber","M","1986-01-31"
499547,"1963-01-26","Berto","Flowers","M","1986-01-28"
499584,"1960-08-15","Christ","Macedo","F","1986-01-22"
499907,"1954-04-18","Arnd","Garnham","M","1986-01-12"
499911,"1963-08-24","Satosi","Tagansky","F","1986-01-08"
499795,"1961-07-05","Idoia","Riefers","M","1986-01-16"
